Online boarding,Inflight wifi service,Business Travel,Inflight entertainment,Loyal Customer,Checkin service,Age,Flight Distance,Seat comfort,Class
3,3,0,4,1,3,21,714,4,1
5,1,1,4,1,4,56,2410,4,3
2,2,0,3,1,4,7,602,3,1
5,3,1,5,1,4,24,3116,5,3
5,2,1,4,1,4,54,2927,5,3
4,3,1,5,1,5,49,1749,5,3
5,3,1,5,1,3,59,226,4,3
4,4,1,4,1,3,56,1235,4,3
1,1,1,1,1,4,33,2512,1,3
5,2,1,5,1,4,46,403,5,3
5,2,0,5,1,4,60,226,5,1
4,4,1,4,1,4,59,1973,4,3
2,2,0,4,1,5,58,2139,4,2
2,2,0,5,1,3,29,1790,5,1
4,4,1,4,1,2,45,599,3,1
1,1,0,1,1,4,55,696,1,1
1,1,0,2,1,4,20,255,2,2
4,4,0,4,1,2,28,2267,2,1
5,2,1,4,1,5,38,2969,4,3
4,4,1,2,0,3,21,448,2,3
3,4,1,4,1,1,54,163,3,1
4,4,0,2,1,1,24,147,2,1
4,4,1,4,1,4,47,446,4,1
4,4,1,4,1,5,37,521,4,2
1,1,1,1,1,4,31,920,1,2
4,4,1,5,1,1,51,328,3,3
3,1,1,1,1,3,57,3162,3,3
4,4,1,2,0,3,35,332,2,3
5,5,1,4,1,5,56,594,5,3
2,2,0,4,1,4,7,696,4,1
4,2,1,2,1,3,46,1464,3,3
3,4,1,4,0,2,59,164,4,1
5,5,1,5,1,4,56,3226,4,3
4,4,1,4,1,2,16,3216,4,3
4,1,1,5,1,5,42,347,5,3
5,4,1,4,1,1,22,1400,4,1
3,3,1,3,1,4,41,373,3,3
3,3,0,2,1,4,31,542,2,1
3,4,0,2,1,1,45,533,4,1
5,5,1,5,1,5,41,1068,5,1
2,2,1,2,1,2,31,2139,2,3
1,1,0,2,1,3,19,802,2,1
3,3,1,3,1,3,19,539,1,1
5,5,1,4,0,3,22,1033,4,3
4,3,1,5,1,3,36,239,4,3
2,2,1,1,0,2,24,1334,1,1
3,1,1,1,1,4,42,370,4,3
4,4,1,4,1,4,50,1590,4,3
4,5,1,4,1,4,46,2279,4,3
3,3,1,3,0,2,13,853,3,1
2,2,1,2,1,2,50,1120,2,1
4,1,1,1,1,4,35,372,3,3
1,2,1,1,1,3,32,2542,2,3
5,5,1,2,0,3,16,651,2,1
4,2,1,4,1,5,60,980,5,3
2,2,0,2,1,4,7,1671,1,1
2,3,1,4,0,2,10,885,2,1
3,3,1,5,0,4,25,1223,1,1
2,4,1,4,1,3,46,296,5,1
5,1,1,4,1,3,48,1895,5,3
5,1,0,1,1,3,49,1325,4,1
2,2,0,3,1,5,20,296,3,2
4,3,1,3,1,3,52,373,3,3
2,2,0,1,1,5,23,220,1,1
3,1,1,1,1,1,50,342,4,1
3,3,0,1,1,1,8,368,1,1
5,5,1,4,0,4,16,216,4,1
1,2,1,4,1,3,36,3402,2,3
5,5,1,5,1,4,53,84,5,2
1,1,1,1,1,2,38,861,1,2
2,5,0,3,1,3,59,711,1,1
2,2,0,5,1,2,20,483,5,1
5,3,1,5,1,3,28,748,5,3
2,2,0,5,1,4,32,416,5,1
5,2,1,4,1,4,53,1579,5,3
2,2,1,2,1,1,26,3579,2,3
4,4,1,4,1,1,33,654,4,2
4,2,0,5,1,3,55,2367,5,1
5,3,1,3,1,4,53,2248,5,3
1,4,0,5,1,3,14,2554,3,3
4,5,1,2,0,4,26,759,2,1
5,3,1,4,1,1,34,2422,5,3
5,4,1,3,1,4,60,3322,4,3
5,3,0,4,1,4,68,639,5,1
4,1,1,5,1,4,39,663,4,3
3,3,0,5,1,4,70,412,5,1
3,3,0,4,1,2,11,1010,4,2
3,2,0,5,1,3,12,590,5,1
0,0,0,4,1,4,14,395,4,1
2,2,0,5,1,4,25,1066,5,1
2,2,1,2,1,2,22,2176,2,3
1,1,1,1,0,3,22,667,1,1
2,2,1,1,0,4,27,451,1,1
0,0,0,5,1,4,64,329,5,1
3,3,1,3,1,2,23,522,2,1
4,4,0,4,1,3,28,1025,5,2
0,0,1,3,0,4,23,250,3,1
2,2,1,3,0,3,38,1984,3,3
3,2,1,4,0,3,21,227,3,1
3,4,1,3,0,4,44,692,1,1
3,3,0,5,1,5,41,303,2,1
5,5,1,4,1,3,41,192,5,3
5,1,0,1,1,5,53,430,4,1
5,2,1,5,1,5,55,1888,5,3
5,3,1,5,1,3,42,725,5,3
5,3,0,5,1,5,57,402,5,2
2,2,0,3,1,4,46,302,3,1
5,5,1,5,1,3,33,2175,5,3
2,2,0,4,1,2,28,369,2,1
4,5,0,1,1,3,18,919,1,1
5,1,0,1,1,3,63,1042,5,1
4,5,1,5,1,4,51,693,1,2
2,2,1,4,0,4,25,1484,4,1
4,4,0,4,1,2,37,1089,4,1
0,0,0,1,1,5,14,287,3,1
4,5,0,5,1,4,65,1504,5,2
5,4,1,4,1,3,40,2087,4,3
3,1,1,1,1,2,46,3101,3,3
1,1,0,2,1,4,20,862,2,1
3,3,0,4,1,4,23,712,4,1
1,1,0,3,1,3,33,213,3,2
4,3,1,2,1,3,42,1723,4,3
1,1,1,2,0,4,11,972,2,1
0,0,0,5,1,3,63,813,2,1
2,2,0,3,1,3,19,1166,3,1
5,3,1,5,1,3,49,2778,4,3
5,4,1,5,1,5,27,101,5,1
4,4,1,5,0,3,20,467,2,1
4,4,0,2,1,1,22,444,2,1
5,1,1,1,1,4,42,2709,4,3
3,4,0,4,0,4,25,528,4,1
3,3,0,1,1,3,49,1826,1,1
3,3,1,5,0,5,37,190,5,1
3,3,1,4,0,4,51,541,4,2
3,3,1,2,0,4,38,370,2,2
4,4,0,4,1,4,51,1671,4,2
3,2,1,2,1,3,40,2033,4,3
2,2,1,3,0,4,25,325,3,3
2,2,1,4,0,4,22,528,4,1
1,1,0,3,1,5,70,977,3,2
1,2,1,2,1,2,51,1589,2,1
2,2,0,5,1,3,70,2860,5,1
3,2,1,2,1,3,51,452,4,1
4,4,1,2,1,4,49,1874,4,3
3,3,0,5,1,5,39,606,5,1
2,2,1,2,0,4,32,328,2,3
2,2,0,4,1,4,39,577,4,1
5,1,1,5,1,4,24,1304,5,3
4,4,0,2,1,4,12,399,2,1
4,2,0,2,1,3,45,507,5,1
2,1,0,1,1,3,44,612,4,2
5,2,1,4,1,3,56,1171,5,3
5,0,1,5,1,5,58,3995,4,3
4,5,1,5,1,4,52,2105,5,3
3,5,1,3,1,4,24,1062,3,3
2,2,1,2,1,2,24,1290,2,3
4,4,1,4,1,5,23,3390,4,3
2,2,0,3,1,5,15,1121,3,1
1,2,1,4,0,3,21,337,4,3
4,3,0,4,1,4,42,435,5,1
5,3,1,2,1,4,60,1194,4,3
3,4,1,4,1,4,35,391,4,1
4,3,1,3,1,5,45,3085,4,3
3,2,1,4,0,1,24,587,3,1
5,5,1,5,0,5,22,1089,3,1
4,4,0,2,1,2,10,337,2,1
4,4,0,4,1,4,40,1188,4,1
4,3,0,5,1,4,58,1021,5,1
3,2,0,4,1,4,14,409,4,1
4,2,1,5,1,3,45,2311,4,3
5,3,1,5,1,3,56,1306,5,3
5,1,1,5,1,5,29,481,5,3
1,3,1,4,1,4,36,532,2,3
3,2,1,3,1,3,72,990,3,1
4,1,1,4,1,4,13,3935,4,3
2,2,1,2,1,3,29,541,2,2
5,5,1,3,0,5,23,222,3,1
3,3,0,1,1,5,17,304,3,1
1,2,1,5,0,4,33,130,5,1
3,3,1,1,0,2,38,234,1,1
2,1,0,2,1,4,10,920,2,1
2,3,0,2,1,3,30,787,2,1
2,2,0,3,1,5,17,448,3,2
0,0,1,4,0,3,24,785,4,3
3,3,0,2,1,3,9,355,2,1
4,5,0,1,1,3,39,293,1,1
5,4,1,4,1,5,56,3081,5,3
2,2,1,2,1,3,22,587,2,3
2,2,1,2,1,2,46,189,2,1
4,5,1,4,1,4,31,2474,4,3
3,3,0,1,1,3,28,874,1,1
4,5,1,2,0,5,39,859,2,3
5,0,1,3,1,3,42,250,4,3
4,4,0,2,1,5,69,406,4,1
5,2,1,4,1,4,52,3042,5,3
5,5,1,4,0,4,38,214,2,3
4,3,1,5,0,4,8,700,5,1
5,3,1,5,1,5,53,78,4,3
4,4,1,5,1,3,48,280,5,3
4,4,0,2,1,4,24,533,2,1
4,5,1,5,1,4,44,2076,4,3
4,4,0,4,1,3,18,331,4,1
2,2,1,5,1,4,43,134,4,3
2,2,1,3,1,3,45,299,3,1
2,1,0,3,1,4,25,750,3,1
0,0,1,5,0,5,22,121,5,3
5,0,1,2,1,3,49,328,4,3
4,4,0,2,1,2,10,1164,2,1
1,4,0,4,1,1,7,2521,1,3
3,2,0,5,1,5,25,1021,5,1
4,4,1,4,0,4,36,299,2,2
5,3,1,4,1,4,54,3911,5,3
2,2,1,5,0,4,22,1044,5,1
2,2,1,4,0,3,39,641,1,3
3,3,1,4,0,3,18,665,4,1
3,2,1,2,1,4,33,3088,2,3
3,3,1,5,0,4,19,733,5,1
4,4,1,4,1,2,53,2789,4,3
5,5,1,2,0,5,38,361,1,3
4,1,1,4,1,5,24,1954,4,3
2,2,1,2,1,3,50,1013,1,1
1,1,1,2,0,4,48,247,2,3
1,1,1,4,0,1,55,125,1,1
3,0,1,5,0,3,20,768,3,3
1,0,1,5,1,5,59,2745,3,3
3,3,1,5,0,4,25,909,2,1
5,4,1,5,1,2,30,3375,5,3
5,1,1,1,0,5,38,925,5,1
0,5,1,4,0,3,28,1119,4,3
5,3,1,5,1,3,45,1605,4,3
5,3,1,5,1,3,41,998,5,3
3,3,1,2,0,5,25,589,2,1
4,2,0,2,1,4,52,190,4,1
1,4,1,4,1,5,46,270,3,1
5,4,1,4,1,3,51,956,4,1
2,2,1,2,1,4,23,2452,2,3
5,2,1,4,1,5,39,1372,5,3
5,0,1,2,1,3,50,1822,4,3
4,4,1,2,0,5,24,991,2,3
1,1,0,3,1,4,42,337,3,1
2,1,1,1,1,3,26,731,4,1
1,1,1,2,0,5,29,2475,2,3
4,1,1,2,1,2,43,213,3,3
2,1,1,4,1,5,58,2212,2,3
2,2,0,2,1,4,29,802,2,2
5,5,1,5,1,5,55,369,1,1
5,4,1,5,1,5,21,628,5,3
2,2,0,2,1,4,21,845,1,1
0,0,0,4,1,2,27,209,4,1
5,1,1,5,1,2,48,3172,1,3
3,3,1,4,1,4,48,1747,5,3
5,1,1,4,1,4,39,204,5,3
1,0,1,5,1,1,42,1907,1,3
5,5,1,5,1,2,38,89,4,3
5,5,1,3,1,3,39,429,5,3
4,1,1,4,1,5,46,2645,5,3
0,3,0,2,1,5,42,224,2,1
3,4,0,3,1,3,27,2454,3,1
3,3,0,1,1,2,38,868,1,1
5,5,1,5,1,2,30,634,5,2
5,2,1,4,1,3,53,1411,5,3
2,2,1,1,0,4,15,620,1,1
4,2,0,1,1,1,52,495,4,1
3,3,1,4,1,4,44,1448,2,3
2,2,1,2,1,2,51,637,2,1
1,1,1,3,1,1,50,2917,1,3
1,4,1,5,1,2,49,174,3,3
0,3,0,2,1,5,21,251,2,1
3,3,0,1,1,5,47,189,4,1
2,2,1,1,1,2,67,3319,2,3
2,2,1,1,0,3,18,302,1,1
2,2,0,5,1,3,17,687,5,1
5,4,1,5,1,4,39,3889,4,3
2,2,1,1,0,3,43,1744,1,3
4,2,1,5,1,2,42,3816,4,3
3,3,0,4,1,3,37,862,4,1
1,2,0,3,1,4,36,588,3,3
3,3,1,3,1,3,41,2521,3,1
5,2,1,4,1,3,44,1569,4,3
2,2,1,2,0,3,26,775,2,1
2,5,1,5,1,1,52,416,4,2
4,4,1,5,1,4,43,1587,4,3
4,4,1,4,1,2,19,610,4,1
5,3,1,5,1,4,44,2588,5,3
3,2,1,2,0,4,29,630,2,3
2,2,0,4,1,1,37,950,4,1
5,2,1,5,1,1,45,3281,3,3
2,2,0,4,1,3,20,1167,4,2
3,3,1,3,0,4,32,690,3,1
2,3,1,4,1,1,62,2487,4,3
3,4,0,3,1,2,66,550,4,1
4,4,1,4,1,2,51,2217,3,3
3,3,0,2,1,1,69,1023,2,1
4,1,1,4,1,4,30,3115,4,3
5,1,0,4,1,5,55,508,4,1
3,1,1,5,1,3,38,859,2,3
1,5,1,2,1,1,46,1404,2,3
4,4,1,4,1,3,57,2977,4,3
5,3,0,4,1,5,68,226,4,1
2,2,1,3,0,3,22,224,3,1
4,4,1,4,1,3,20,689,3,1
4,4,1,5,1,5,61,451,4,3
5,1,1,4,1,5,54,3289,5,3
2,3,0,2,1,3,44,1892,1,1
2,2,1,3,0,3,25,596,3,3
3,3,1,2,0,3,36,997,2,3
4,1,0,1,1,4,45,192,4,1
2,1,1,2,1,2,51,449,2,1
5,3,0,3,1,3,48,89,4,1
2,3,0,4,1,5,15,500,4,1
4,5,1,5,1,3,39,306,4,3
2,2,1,2,1,3,23,237,2,3
2,2,1,2,0,3,24,1167,2,1
1,1,1,1,0,5,36,631,1,3
5,3,1,1,0,5,26,2615,5,1
5,2,1,4,1,3,44,1547,4,3
4,2,0,3,1,4,62,2422,4,1
3,3,0,1,1,4,12,2556,1,1
3,3,1,1,0,1,30,817,1,1
1,1,1,3,0,3,33,196,3,3
0,2,0,3,1,5,26,239,3,1
5,4,1,4,1,4,55,299,5,3
4,4,0,3,1,1,15,401,1,1
2,3,0,4,1,2,61,1562,3,1
1,1,1,4,0,3,26,612,2,1
2,2,1,2,1,4,8,547,3,2
4,3,1,3,1,4,32,231,3,1
4,2,1,5,1,4,52,2953,5,3
3,3,0,1,1,1,41,677,1,1
4,1,1,3,1,5,59,270,5,3
0,0,0,1,1,3,31,405,1,1
1,1,1,1,0,1,23,1258,1,1
5,3,1,5,1,4,56,3809,4,3
1,1,0,1,1,4,28,948,1,1
3,3,1,3,1,1,30,205,3,2
3,3,1,2,0,5,27,453,2,3
3,2,0,3,1,3,37,1142,3,1
3,3,1,3,1,1,23,1537,3,3
4,3,0,5,1,4,62,337,5,1
4,2,1,5,1,2,60,156,1,3
5,5,1,5,1,5,50,84,5,1
3,3,0,5,1,2,27,599,5,1
2,2,0,3,1,2,47,1844,3,2
3,5,1,3,1,4,29,1929,3,3
4,5,1,4,1,4,50,414,5,3
3,3,1,3,1,2,25,1630,3,3
0,1,0,4,1,1,65,147,4,1
1,1,1,2,0,3,23,302,5,1
4,4,1,4,1,5,39,554,4,2
3,3,1,5,0,2,44,354,5,3
4,0,1,5,1,4,41,2472,4,3
1,1,0,4,1,3,68,1102,4,1
1,1,1,3,0,2,37,369,3,1
3,3,1,2,1,3,65,2610,3,3
0,0,1,3,0,5,24,895,3,3
1,1,1,4,0,4,20,456,4,1
2,2,0,5,1,5,23,1616,3,2
3,3,1,5,0,3,24,197,5,1
5,4,1,4,1,4,40,283,4,3
3,2,1,4,0,1,21,1046,4,1
1,1,0,2,1,5,18,409,4,1
5,2,0,4,1,4,70,849,4,1
3,1,1,1,1,3,46,302,2,1
2,1,0,4,1,2,54,301,5,1
3,1,1,5,1,3,41,472,1,3
4,1,1,1,1,4,42,425,3,3
3,2,0,2,1,4,13,986,2,3
2,2,1,2,1,1,40,248,2,1
5,2,0,3,1,5,67,925,5,1
3,3,1,4,1,1,72,202,4,3
1,1,1,1,1,1,40,134,1,1
3,3,1,1,0,1,36,440,1,2
4,4,1,4,0,4,26,403,4,1
2,2,0,1,1,1,44,427,1,1
5,5,1,5,1,5,28,3306,5,3
5,4,1,3,1,5,45,2239,5,3
4,0,1,1,1,5,57,3702,4,3
1,1,1,1,1,4,8,508,1,1
1,1,1,5,1,4,43,593,1,3
4,2,1,4,1,3,50,414,5,3
1,2,1,4,1,5,65,3987,2,3
0,0,1,1,0,5,17,409,1,3
5,2,1,5,1,5,56,2434,5,3
4,4,0,2,1,2,30,386,2,1
1,2,1,2,1,4,60,456,3,1
0,3,0,4,1,4,67,251,4,1
3,3,0,5,1,1,12,436,5,2
2,2,0,2,1,5,9,483,4,1
2,2,0,3,1,4,61,399,3,1
2,3,0,1,1,5,46,495,1,2
5,5,1,5,1,1,35,508,5,1
4,4,1,4,1,4,30,3014,4,3
4,4,1,4,1,4,52,210,4,3
5,2,1,4,1,5,60,3522,5,3
4,4,1,4,1,1,54,862,2,2
5,2,0,3,1,5,28,500,5,1
2,2,1,5,0,3,28,669,5,1
4,4,1,4,1,3,60,1452,4,3
2,2,0,5,1,5,45,529,5,1
5,5,1,5,0,4,22,575,5,3
1,1,1,4,0,3,23,318,4,1
3,3,0,1,1,5,24,794,1,1
1,1,0,1,1,5,35,337,1,1
4,2,1,4,1,4,54,1023,5,3
3,3,0,5,1,4,57,187,5,1
1,4,1,4,1,2,49,532,2,1
3,3,0,1,1,4,60,507,1,2
2,1,1,1,1,4,55,500,3,3
3,3,1,5,0,3,37,419,5,3
5,1,1,5,1,4,49,986,5,3
1,1,1,1,1,3,58,423,1,1
5,0,1,2,1,3,43,2900,4,3
2,1,0,4,1,3,44,1609,3,2
3,3,1,3,0,3,15,606,3,1
1,4,1,4,1,5,52,548,5,1
2,2,0,1,1,3,53,813,4,1
4,3,1,3,1,1,60,3821,4,3
2,2,0,5,1,2,13,579,5,1
4,4,1,4,1,2,59,442,4,1
3,4,0,5,1,2,57,1020,4,1
4,5,1,5,1,4,33,1720,3,3
4,1,1,5,1,3,41,1904,5,3
2,1,0,1,1,3,9,948,1,1
4,5,1,4,1,1,27,1717,4,3
5,3,1,4,1,5,53,1379,5,3
1,1,1,1,1,3,29,1475,1,3
3,4,0,5,1,5,61,2106,5,1
3,3,0,1,1,4,42,543,3,2
4,5,1,4,1,3,28,964,4,3
2,1,0,2,1,4,47,719,2,1
3,2,1,2,1,2,70,1633,3,3
4,4,1,5,1,3,34,1725,4,3
4,5,1,4,1,4,43,2737,5,3
4,3,0,4,1,3,11,1197,4,1
5,2,1,4,1,3,46,366,5,3
3,2,1,2,1,2,27,680,2,1
4,2,1,3,1,3,30,1967,3,3
3,3,1,3,1,2,23,758,4,1
2,2,1,3,0,3,22,166,1,1
3,3,1,5,1,5,41,1990,4,3
2,2,0,3,1,3,11,1303,1,1
2,2,1,3,0,1,38,213,5,3
5,3,1,4,1,3,45,2647,5,3
4,5,1,4,1,3,35,337,5,3
5,4,1,3,1,4,56,427,5,3
2,2,1,2,1,3,40,240,2,1
1,3,0,3,1,4,39,456,3,1
3,3,1,1,0,1,41,152,1,1
4,3,1,4,1,4,58,3430,5,3
4,4,1,4,1,4,53,526,5,3
2,2,1,3,0,3,36,184,3,3
2,2,1,1,1,1,57,2475,1,2
4,2,1,4,1,3,29,3300,4,3
3,3,1,2,0,1,24,348,2,3
0,0,1,4,0,4,24,534,3,3
2,2,1,5,0,4,25,399,5,1
5,3,1,4,1,3,56,689,4,3
5,3,0,1,1,3,60,997,5,2
4,2,1,4,1,4,39,3653,4,3
2,2,1,4,0,4,27,197,4,3
1,4,1,5,1,1,56,447,5,3
5,5,1,5,1,1,48,145,4,2
1,1,1,4,0,4,25,1072,3,1
2,3,1,3,1,1,60,356,2,3
4,1,1,1,1,1,34,429,3,3
4,4,0,1,1,5,43,337,1,1
4,4,1,5,1,5,50,862,4,3
2,2,0,2,1,3,22,109,2,1
2,1,0,3,1,3,7,416,3,1
1,1,0,3,1,3,58,919,3,1
2,2,1,1,1,2,60,1531,2,3
4,4,1,4,1,3,40,1020,4,3
3,1,1,3,1,4,43,1635,4,3
4,4,1,4,1,2,23,1542,5,1
4,4,0,1,1,5,63,502,4,1
0,0,0,5,1,3,67,1197,5,1
4,0,1,4,1,3,57,1768,4,3
3,2,1,2,1,3,43,399,3,1
0,3,0,3,1,5,38,164,3,1
5,1,1,5,1,3,22,2301,4,3
3,4,0,5,1,5,36,240,3,3
4,3,1,5,1,3,62,835,2,3
5,5,1,5,1,3,30,1931,5,3
3,1,1,1,1,2,41,1896,3,3
4,3,1,4,1,5,50,2999,4,3
3,4,1,4,1,3,51,937,4,3
4,3,1,5,1,3,53,471,5,3
5,0,1,4,1,4,59,3660,5,3
5,3,0,1,1,2,63,1085,5,1
4,3,1,3,1,1,45,3231,3,3
1,2,0,5,1,1,30,985,5,1
3,3,0,3,1,4,59,1464,3,1
1,0,1,1,0,4,21,650,1,3
4,1,1,1,1,3,65,1126,3,3
5,1,1,3,1,5,44,3201,4,3
1,0,1,3,0,5,23,651,3,1
3,3,0,2,0,3,32,937,2,1
4,4,1,4,1,3,56,1707,5,3
4,0,1,4,1,3,57,2815,4,3
4,4,1,4,1,3,40,1145,4,3
4,1,1,5,1,4,52,1521,4,3
4,4,1,5,1,4,50,3630,4,3
2,2,1,2,0,1,12,861,2,1
3,2,0,1,1,5,40,528,1,1
4,4,1,4,1,2,17,468,4,2
5,5,1,4,1,5,40,337,4,3
2,2,0,5,1,4,69,341,5,1
2,1,1,1,1,3,39,1976,2,3
4,4,1,5,1,3,47,1562,5,3
4,4,1,4,1,3,41,765,4,3
5,3,1,5,1,5,45,2899,4,3
4,4,1,5,1,4,49,853,5,3
1,0,1,1,1,1,39,192,1,3
1,1,0,2,1,3,68,748,2,1
3,3,0,4,1,2,8,731,4,1
2,2,1,2,1,3,31,3744,2,3
4,4,1,4,1,1,28,1189,4,1
3,4,1,4,1,3,35,1024,2,3
4,1,1,4,1,4,42,235,5,3
1,4,1,5,1,3,44,717,5,3
3,4,0,2,1,2,36,188,2,3
5,4,1,4,1,2,47,508,5,1
1,1,0,5,1,5,10,1521,5,1
2,2,1,2,1,2,40,377,2,1
4,4,0,2,1,5,27,985,2,2
4,4,1,1,0,3,29,964,1,1
2,2,0,2,1,4,38,657,4,2
2,2,1,5,1,3,42,141,2,3
2,2,1,2,1,4,17,3550,2,3
4,4,1,3,1,4,45,1371,4,3
2,2,0,4,1,4,31,1050,4,1
2,2,1,5,0,4,20,828,5,3
4,4,0,1,1,3,64,1670,1,1
2,2,0,5,1,3,16,332,5,2
5,3,1,2,0,5,15,998,5,1
4,4,0,1,1,5,14,643,1,1
3,3,1,3,1,3,39,2556,3,3
4,4,0,1,1,4,27,229,1,1
5,5,1,5,1,3,45,3732,5,3
5,1,1,4,1,3,57,1197,5,3
2,2,1,2,1,4,49,667,2,2
5,5,1,5,1,5,60,372,5,3
3,3,0,3,1,1,70,2139,3,2
4,3,1,3,1,4,43,528,5,3
3,3,1,1,0,1,10,1069,2,3
2,2,1,1,0,4,29,2475,1,1
5,5,1,5,0,1,23,1472,5,1
5,5,1,2,0,3,21,508,2,3
2,4,1,2,1,5,22,972,2,3
3,4,1,4,1,5,60,625,2,1
5,3,1,5,1,2,37,2069,4,3
4,2,0,2,1,4,56,945,4,1
1,2,1,5,1,4,34,2248,2,3
5,5,1,3,0,4,23,951,3,1
5,4,1,4,1,3,57,737,5,3
3,3,0,4,1,3,52,1773,4,1
5,5,1,2,1,5,50,3477,4,3
2,2,1,2,1,3,45,214,2,1
4,3,1,4,1,3,50,2434,5,3
3,3,0,1,1,2,38,288,1,1
3,3,1,2,0,2,22,752,2,1
1,1,0,2,1,3,41,427,2,1
4,2,1,4,1,4,24,2206,4,3
4,2,1,2,1,1,35,2176,3,3
3,3,0,4,1,4,65,491,4,1
5,1,0,5,1,5,46,577,5,1
5,5,1,5,1,3,53,588,4,3
5,3,1,5,1,4,31,2300,5,3
5,3,0,4,1,3,60,316,5,1
1,1,1,5,0,2,40,693,3,1
2,2,0,2,1,2,27,944,2,1
1,1,0,4,1,1,28,210,4,1
4,4,0,5,1,3,68,936,5,1
4,4,0,5,1,4,26,1598,5,1
5,1,1,4,1,3,39,89,4,3
4,1,1,1,1,3,47,447,3,3
3,3,1,3,0,3,25,977,3,1
4,2,1,2,1,2,42,1162,4,3
2,2,0,3,1,4,69,517,3,1
3,3,0,5,1,3,18,547,5,1
2,3,1,1,0,3,28,762,1,3
3,3,0,3,1,5,18,1065,3,2
4,4,1,2,0,4,22,261,2,1
4,4,1,4,1,3,47,1844,4,3
2,0,1,2,1,4,31,284,2,3
3,3,1,3,1,3,31,1620,3,3
1,1,1,2,0,3,15,1371,2,1
5,3,1,2,1,1,43,1075,3,1
1,1,1,1,1,1,30,879,1,3
3,3,1,3,1,1,39,1564,3,3
2,2,0,2,1,5,19,957,2,1
5,5,1,2,0,3,23,622,4,3
5,5,1,4,1,5,23,2486,5,3
3,5,1,4,1,3,35,1728,3,3
4,2,1,5,1,3,47,1631,5,3
3,3,1,5,0,4,26,374,5,1
4,1,1,1,1,4,61,280,3,3
4,5,1,4,1,3,47,1605,5,3
2,1,1,5,0,4,33,89,4,1
4,4,0,1,1,3,32,767,1,1
5,2,1,5,1,5,53,1444,4,3
2,2,1,2,1,2,41,584,2,2
1,1,1,5,0,3,19,1244,3,1
5,5,1,5,1,5,55,3281,5,3
1,1,1,1,0,3,26,602,1,3
3,3,1,3,0,2,45,669,3,2
3,2,1,2,1,3,30,3101,2,3
5,5,1,4,1,5,36,1121,5,3
2,2,1,1,0,2,24,588,1,1
4,4,0,3,1,1,18,317,3,2
5,3,1,5,1,4,52,404,5,3
1,1,1,1,1,4,37,1052,1,1
4,2,1,4,1,5,46,2144,4,3
2,1,1,5,0,5,39,984,5,3
4,5,1,4,1,4,42,2034,4,3
5,1,0,5,1,4,42,283,5,1
3,3,1,3,1,2,28,612,3,1
5,3,1,4,1,3,59,189,5,3
1,1,1,2,0,4,47,143,2,1
4,3,1,5,1,5,44,3350,4,3
3,3,0,4,1,3,18,1616,4,1
2,2,0,3,1,4,28,409,3,1
5,1,1,4,1,5,40,2738,4,3
4,4,1,4,1,5,30,1927,4,3
3,2,1,2,1,3,12,3720,2,3
5,5,1,5,1,4,36,511,4,3
2,3,1,3,1,4,37,191,3,3
4,0,1,4,1,3,51,3559,5,3
5,5,1,4,1,4,41,119,4,1
4,5,1,5,1,4,48,306,4,3
5,1,0,3,1,3,52,719,5,1
4,3,1,3,1,3,48,3630,3,3
5,1,0,5,1,5,57,1452,5,3
1,4,0,5,1,4,62,1020,2,1
1,3,1,4,1,3,57,160,5,3
1,1,0,5,1,4,25,507,5,2
5,2,1,4,1,5,53,3997,5,3
5,5,1,5,0,5,55,1892,5,3
4,4,1,1,0,2,11,1017,1,1
4,5,1,4,1,4,48,1450,4,3
4,1,1,4,1,5,45,1893,5,3
3,4,1,4,1,1,68,429,2,1
5,5,1,3,0,4,25,204,3,3
4,2,1,4,1,3,50,2867,5,3
3,3,0,2,1,2,31,222,2,1
4,1,1,2,1,1,55,2092,4,1
3,4,1,4,1,4,51,591,3,3
2,1,1,1,1,4,45,2077,2,3
2,2,0,4,1,4,29,2342,4,1
3,3,0,5,1,4,54,1124,5,1
3,3,1,1,0,2,21,602,1,1
4,3,1,3,1,4,47,1562,4,3
5,2,1,5,1,4,57,3519,4,3
3,4,0,5,1,3,18,591,5,1
3,3,1,3,0,4,38,226,3,1
2,2,1,2,0,2,34,1733,2,1
5,5,1,5,1,4,33,2617,4,3
5,5,1,2,1,5,60,1789,5,3
1,4,1,5,1,2,39,2449,5,3
2,2,1,5,0,3,33,644,5,3
4,2,0,2,1,3,57,873,3,1
2,3,0,4,1,2,55,731,2,1
4,4,1,4,1,5,55,3586,5,3
3,3,1,3,1,1,12,612,3,1
3,3,0,4,1,4,34,888,4,1
1,1,0,2,1,5,28,236,3,1
2,4,1,4,1,2,38,2304,2,3
4,2,1,2,1,3,39,1346,5,3
5,2,0,3,1,3,69,216,5,3
2,2,0,4,1,2,38,594,4,2
5,2,0,3,1,4,66,468,5,3
5,2,0,1,1,5,53,972,4,1
5,5,1,5,1,2,41,95,5,1
4,3,1,5,1,5,53,2323,4,3
1,1,0,2,1,1,9,646,3,1
5,4,1,5,1,2,30,371,5,3
3,3,0,4,1,5,17,1056,4,1
5,4,1,4,1,3,23,867,4,1
4,3,0,3,1,4,20,1547,3,1
2,2,1,2,1,1,32,1823,2,1
5,5,1,2,1,5,35,1426,4,3
4,4,1,3,1,4,38,2541,4,3
2,2,0,2,1,3,41,214,1,1
